,customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
76001,c8ef9497a6dce53f2e29955fe06f9ac6,117,1,39.8,5,5,5,555
76020,c8fe2eb13122d7b9ca5246379c7e9e34,118,1,28.99,5,5,5,555
76033,c90315fa2bf1e08a650b5dd68f744e39,112,1,29.99,5,5,5,555
76037,c9062728d2f9e245f3945d071434755d,97,1,23.9,5,5,5,555
76082,c92840b450cdab90816c60a32d4d2529,99,1,18.9,5,5,5,555
76146,c95a0627341232e6147a84f69c5ebc5f,73,1,38.0,5,5,5,555
76176,c96e84fe010b6c64f16216b8786fa0a9,112,1,17.99,5,5,5,555
76219,c98cf172e6421f9786c711fa72fc90b4,68,1,29.99,5,5,5,555
76231,c99660d36898e353ee71bd909f7c37c3,120,1,24.9,5,5,5,555
76233,c99704d45e509477b708b7ed594fb324,96,1,23.9,5,5,5,555
76250,c9a0399124a3f27ccd79c5d8ea1b7e7a,69,1,27.99,5,5,5,555
76264,c9a824a14e99ee53a9a79571819b6faa,124,1,32.0,5,5,5,555
76340,c9d717c837919bc6ee17ffab4ccbb3e8,75,1,19.99,5,5,5,555
76367,c9e7574711d3c581d3f8acb0f5f116a1,111,1,30.9,5,5,5,555
76374,c9eb9435ff687d924d0ea1741bd1a5a6,104,1,19.95,5,5,5,555
76375,c9eba034ee5ffca9771a1a60f603c827,110,1,12.99,5,5,5,555
76395,c9f69364407bc8db796b2c6f1c353f61,63,1,27.9,5,5,5,555
76433,ca12cdb54044bc405b323d7c11a53e79,48,1,38.4,5,5,5,555
76473,ca31a87d801a1e0305e15aa27a643f7a,60,1,14.9,5,5,5,555
76508,ca4979e5055011077c04d1b9702499b7,81,1,19.0,5,5,5,555
76511,ca4bcd691fcdeebab8be6cbb8bb43e95,98,1,16.4,5,5,5,555
76513,ca4de62bd0d11bc55ae4330d530aefe1,112,1,35.0,5,5,5,555
76572,ca75ea356f366d4d44b7607dc119f0c9,69,1,18.49,5,5,5,555
76599,ca898bf803d2d06b704b13501524801a,96,1,28.99,5,5,5,555
76608,ca8d56a19c40cfcdba873cbe942e5013,84,1,29.9,5,5,5,555
76623,ca96bbd1405379b80e48b64cee01ded0,127,1,19.9,5,5,5,555
76624,ca9797a749eec5f81c55de42f8d6f176,124,2,33.8,5,5,5,555
76634,ca9c652eec1e65db2d7b32aada767c0b,50,1,7.8,5,5,5,555
76647,caa3fad70b77994e203633b13ea16118,70,1,24.99,5,5,5,555
76650,caa50bd83824193b0486b8f4da8dfb32,83,1,21.5,5,5,5,555
76655,caa7d4b440be90389f83b4f7f42a883c,93,1,27.9,5,5,5,555
76656,caa84cedc311453e6121d380f0b5ad26,83,1,27.99,5,5,5,555
76710,cad130498976053d343197781844dc38,76,1,19.0,5,5,5,555
76732,cae200229793aeda0a81dd5f40759b88,95,1,22.9,5,5,5,555
76760,caf41181500ad3417b42e255355ffd7d,64,1,29.0,5,5,5,555
76764,caf4ba4570a6cde8d11583cb434b89b5,77,1,13.6,5,5,5,555
76852,cb2b9d2644c16b5823022e6f1db1fd21,111,1,19.87,5,5,5,555
76928,cb5db41e85784052418ff198be6a8a80,64,1,31.99,5,5,5,555
76998,cb8c8c74f46c1f16b9422cc76efe9534,82,1,18.45,5,5,5,555
77012,cb97d1bf364dd9bbb2a3897fef633e52,65,1,30.0,5,5,5,555
77065,cbb68c721ba9ddb30d8a490cc1897fa1,119,1,11.55,5,5,5,555
77067,cbb7dd66849d5e1d4a3cbb8ee460633c,75,1,39.5,5,5,5,555
77097,cbcaee49648cf4a8c49003733243adf5,85,1,11.0,5,5,5,555
77152,cbf6bbafd59bfa00acd359ed892486a0,97,1,18.0,5,5,5,555
77160,cbfb5805ecbe0d5d499d6f644be842e0,54,1,35.9,5,5,5,555
77213,cc1e52b3e5a11fb575ca9d9d6f97a77e,83,1,24.9,5,5,5,555
77266,cc3f0f9c25480b83c834bf8af1435a29,47,6,23.88,5,5,5,555
77269,cc40bbf28a3ef4239801ae5e8a22227a,49,1,22.83,5,5,5,555
77292,cc5182b642198e3b0390fd6244faac1b,64,1,28.0,5,5,5,555
77302,cc5b37630621e353ba3b40e345f4cee5,68,1,33.99,5,5,5,555
77311,cc621583a15446fe45b11377aaab3b58,53,1,24.99,5,5,5,555
77351,cc83932dc14918a2a88d452012a094b2,88,1,19.99,5,5,5,555
77418,ccab72b69816bc0aced2d261a8ebe248,82,1,23.97,5,5,5,555
77439,ccbf6424a15da081285f662ac97e37a6,77,1,32.0,5,5,5,555
77473,ccd5f93d7fbea14090e5178994049583,56,1,16.1,5,5,5,555
77479,ccd8ca3ab678409f42cdd0136864e1e8,109,1,13.9,5,5,5,555
77496,cce1f6220c57f2f73f32ab3929e2df07,83,1,33.99,5,5,5,555
77537,ccff00405b15922f077fd5e72318b5ff,103,1,14.9,5,5,5,555
77585,cd1cea5e63d0c517d4b68e569e72e28d,124,1,29.98,5,5,5,555
77591,cd217889d9b238ed522888d8a52c8731,106,2,25.98,5,5,5,555
77603,cd26b8d2d69af3bf6fd64e23cb6020c1,53,1,19.0,5,5,5,555
77658,cd4d82ed08b7482d755adbdad4243dae,95,1,9.0,5,5,5,555
77670,cd5794e669adc9f05750077df5b61241,102,1,15.9,5,5,5,555
77691,cd66b3292759297a98c21405c06da1ae,54,1,38.71,5,5,5,555
77709,cd717f4d257d83f8fc1444f73167b8d6,105,1,37.47,5,5,5,555
77756,cd8f93bdfd2852f5f1950cec8067626a,104,1,34.99,5,5,5,555
77785,cda5e51995e046f75c6474a808cadcfb,117,1,29.9,5,5,5,555
77810,cdb5bda2e2203d57f2880dac0d661f43,49,1,22.32,5,5,5,555
77821,cdbde24991a0b156e7608bd872df8747,75,1,24.99,5,5,5,555
77848,cdd3c5886b7ceae47c258c5104c69a4c,54,1,36.49,5,5,5,555
77958,ce235b7711c4350b82cbeab0568b7df2,48,1,19.49,5,5,5,555
78026,ce510a4d2db930a570c19134f75a80cf,105,1,29.99,5,5,5,555
78036,ce5785c5c7342c80817deac25c5245da,113,1,38.99,5,5,5,555
78056,ce63721c88f1ef79883255c7d1e7b1d2,98,1,12.88,5,5,5,555
78082,ce73ee58fbf32aa2c13a7a23b42caa0f,77,1,14.0,5,5,5,555
78128,ce97fa320a9043140d221b5ade94c617,67,1,38.0,5,5,5,555
78177,cec09b32ae4d0d0cbaa540645255210c,117,1,35.9,5,5,5,555
78271,cefb86c8a049061f380600766d73ec9c,60,1,32.49,5,5,5,555
78327,cf217935713d555a320eddf49ba10b46,57,1,29.99,5,5,5,555
78361,cf380eba825ac3b337a23bdf2c70d3f1,83,1,24.0,5,5,5,555
78363,cf3901625675486ec08d60d5fa7bb1cb,71,1,27.95,5,5,5,555
78408,cf5bce158346664ec3c99908187f9e5d,119,1,19.9,5,5,5,555
78425,cf6abcbcfab5116f3123f0310101b7da,75,1,29.99,5,5,5,555
78446,cf77d6dc60f91af4ae0c4a5e76f57713,114,1,24.9,5,5,5,555
78515,cfa5bd743a20cdbca4d73daa497fcbb7,92,1,29.99,5,5,5,555
78516,cfa5ffde7c80073ca39bfd54da5d747e,78,1,12.0,5,5,5,555
78520,cfa82fe41a4fe2ba6d68e73d37350258,95,1,29.99,5,5,5,555
78534,cfb42b1989c010c2dc4dfd94cfadd08b,77,1,22.32,5,5,5,555
78573,cfd2d7916f9af079a05272057ee74925,127,1,35.0,5,5,5,555
78576,cfd454834198153cde18325c94106b81,103,1,18.9,5,5,5,555
78582,cfd6776cbed77653931db5aa308d3697,95,1,29.99,5,5,5,555
78614,cfed94ec4cc28960d319f2d11516af81,120,1,12.0,5,5,5,555
78631,cff98faaf25e1b86a439bf5556e6cae9,49,1,35.33,5,5,5,555
78635,cffb7882374d2bbada77a2a689034981,63,1,21.7,5,5,5,555
78658,d00827c5fac201b079be8af3a7fc9f08,55,1,8.7,5,5,5,555
78668,d0102e25dcd29c32498542f670289448,56,1,16.0,5,5,5,555
78732,d02dd1853ff4c18315adcae9b9340446,116,3,37.5,5,5,5,555
78760,d03eabacc0455a4a83d90cc74dc127b7,105,1,11.6,5,5,5,555
78782,d0580aed7f303a707d93b00b84c591a7,88,2,39.8,5,5,5,555
78826,d06f2fa7aa37463850e08c3310292112,56,1,26.9,5,5,5,555
78900,d0a038bb17c57b327e1e499b1806122a,67,1,23.8,5,5,5,555
78944,d0c71544b9d999fd56911fbce19fb35b,120,1,34.9,5,5,5,555
78958,d0d189669fc6b10d726e12172c8996f0,75,1,30.56,5,5,5,555
79042,d11000e29737a2d95309471c728f28cc,54,1,32.99,5,5,5,555
79089,d12dccb5ad6ed9f5b436c3f5b58c5f64,78,1,16.9,5,5,5,555
79108,d138e93cfcb87bd2277361ff476b7076,103,1,29.9,5,5,5,555
79119,d141bef69235870b48ba805820c3bd6d,116,1,29.99,5,5,5,555
79124,d1447a4d85f6a575054747caa6a8af8e,56,1,18.9,5,5,5,555
79193,d16ddf649debf65863ac0f1738584de9,106,2,35.8,5,5,5,555
79214,d176cd60e1e709ca8eb7399c9d82ae67,70,1,29.0,5,5,5,555
79215,d1774572040fe4b9081e1abcc26f0783,102,1,10.1,5,5,5,555
79230,d18391172750a605a8c7903ff77284ae,97,1,27.99,5,5,5,555
79235,d186aec9693a9d91e1330e198bfedb07,74,1,19.99,5,5,5,555
79246,d18eeac6c6fc1b0175d6b7193e1f0467,76,1,36.4,5,5,5,555
79307,d1be7769b8bccef648de83ddbfde60d5,78,1,22.0,5,5,5,555
79337,d1cd0d62067d359adace8839818a614e,71,1,24.9,5,5,5,555
79366,d1e5c4b7583ef6d7a45ba3081b08be99,105,1,25.0,5,5,5,555
79381,d1ec770c0d3921b84f96197901a9b213,119,1,19.89,5,5,5,555
79454,d21c580207b4c0ffe90dfc6b0b9aad69,55,2,39.489999999999995,5,5,5,555
79479,d2310302109fa9701bf2aec2168f77ab,106,1,29.99,5,5,5,555
79550,d26415dbe622ef8eaf44c3c6e92ce1a7,57,1,38.95,5,5,5,555
79568,d26c3ddd8d86568b8519393578c78c0f,95,1,19.99,5,5,5,555
79581,d2727dd889fb74cc0b8d40cfaba7a696,57,1,22.32,5,5,5,555
79736,d2e59c436a5d597214c54ea5acffdbe7,102,1,24.9,5,5,5,555
79800,d30fcd6765345deae1e9bfb00cfc1068,109,1,25.9,5,5,5,555
79830,d32471338272fc62c8dd19a2a004aedb,63,1,29.9,5,5,5,555
79854,d3354d1f295e9ecf63bbfce94dec214f,82,1,26.9,5,5,5,555
79857,d33885da5770ce864e8c39b0e8e5dcd6,78,1,26.25,5,5,5,555
79876,d346fa426e80f9eabb3da46ee027a73d,49,1,32.0,5,5,5,555
79915,d35a891df4b2a8cca3a334a3435ecaa5,48,1,28.39,5,5,5,555
79937,d366fbc54434d58bb744ed9216f11d5a,82,1,29.3,5,5,5,555
80061,d3b537c3d3aa59cebc6c56536f4a12f6,56,1,31.9,5,5,5,555
80128,d3e3b74c766bc6214e0c830b17ee2341,120,1,31.9,5,5,5,555
80133,d3e64fd2e5a062acc0c4eed5847143a0,63,1,22.98,5,5,5,555
80140,d3eac6f3d395fdf17814107b34247c62,61,1,18.9,5,5,5,555
80157,d3f87d76f74f85535af0fb9bbda2844c,61,2,39.8,5,5,5,555
80253,d43d753751aa25b79c0d8abc9ce4fa2f,130,1,29.99,5,5,5,555
80280,d44c886d9d7a76bdcd3df6adccde822d,117,1,29.9,5,5,5,555
80298,d45cfb2ed69ddf56d6fadc0c3e8b2767,78,1,36.75,5,5,5,555
80312,d4685d0b9c45a4103796c554a9d7d387,97,1,34.95,5,5,5,555
80323,d472d9abe6d6bb1ee558dc98a1ea89ea,125,1,26.99,5,5,5,555
80354,d4841bcb0302d896add35234553d95c7,48,1,16.99,5,5,5,555
80472,d4d3ce7e6e51f287f5c2d896b0b07bae,77,1,10.9,5,5,5,555
80474,d4d520ede8c5bebd0a37dfdcc06164ba,82,1,25.9,5,5,5,555
80487,d4de81de6b255769e95b62a6f80eca2b,69,1,29.0,5,5,5,555
80509,d4eb9395c8c0431ee92fce09860c5a06,63,1,12.99,5,5,5,555
80535,d4fd5197cc0635f7cb41aeeb4ad7b234,105,1,29.9,5,5,5,555
80541,d50130bd392422380ee8db61b124eddc,113,1,11.49,5,5,5,555
80584,d51f638a65200d003b9e510ff57352d5,56,1,32.0,5,5,5,555
80593,d5274e418a2364b48a3399c4fadccbf6,50,1,37.99,5,5,5,555
80607,d531312b719e0b1ee2c72d05e3167eb7,110,1,21.9,5,5,5,555
80615,d538c4e277ea9057a231aa75764ea5d2,55,1,16.0,5,5,5,555
80616,d538faa55c1f7cec661fd02a25d8a74b,61,1,19.9,5,5,5,555
80621,d53c357ca22783adfd97f569d61a8e1b,105,1,13.9,5,5,5,555
80652,d5547f3719a2add89398337d6bef3f43,110,1,35.0,5,5,5,555
80671,d55e59cb88c71f59123ab5ae3656f185,130,1,35.0,5,5,5,555
80690,d56acc3bec3115a4680b479ef65e4917,84,1,17.0,5,5,5,555
80744,d58f01135270a218552f603d0ea56103,96,1,19.99,5,5,5,555
80752,d5963ef8d85391ac76157ec238ecfe6b,119,1,24.99,5,5,5,555
80777,d5a4979618ec6fe5b7f120ccb95821c6,127,1,32.0,5,5,5,555
80778,d5a5625b39625a4576819d8b5b2c828a,69,2,29.98,5,5,5,555
80813,d5c138f172735c1c1577c1ebdc267782,53,1,27.9,5,5,5,555
80814,d5c1cc3d673b9f1e655ffba6b3aab893,75,1,26.85,5,5,5,555
80870,d5e9a2e59b5f17096a12822f556ac07a,114,1,23.99,5,5,5,555
80872,d5eab42c34326d5501a83b95468c2265,96,1,16.5,5,5,5,555
80880,d5ef4d5c3a1c273a23a77f366fae4ec5,70,1,29.9,5,5,5,555
80933,d60e47926f23b36867e4deab0d91bb6a,130,1,34.3,5,5,5,555
80944,d61274989a1013559fec1e4a020eeb0c,106,1,27.9,5,5,5,555
80988,d62eee7d44db15b7b56c01f70fbb2e4c,104,1,19.9,5,5,5,555
80991,d62fd1ba5a58e7a42486a17b634cca64,49,1,19.9,5,5,5,555
81015,d63df49e9894d350985eb9fa7a1b0481,74,1,9.99,5,5,5,555
81034,d64c6f63152b72dc53a18fe83c1041f8,82,1,31.78,5,5,5,555
81067,d6623ead5d1e80efb36ce52ce9f2d83f,106,1,29.9,5,5,5,555
81085,d66a67d5008715c5d0fc4c106d596974,117,1,18.95,5,5,5,555
81120,d6880369dd3f36a3f15b849edc8ab8d3,60,1,9.9,5,5,5,555
81286,d701f7351d75e7346ed793164c4cf9cb,71,1,39.0,5,5,5,555
81325,d71aa2b6fa422c7be155f0a82629bcdc,112,1,20.0,5,5,5,555
81357,d729159365c9d50643bfb026ffdbef04,124,1,39.0,5,5,5,555
81362,d7307b15a7f81b2d0a6b89c6cd258feb,58,1,24.99,5,5,5,555
81368,d732ff67123cfb2dc0617ef875a5962a,103,1,11.04,5,5,5,555
81386,d73be05e1ad446cd53ee99777c389c59,102,2,14.0,5,5,5,555
81430,d75b1a468435f5ad447bb2cc1e97a81e,127,1,25.04,5,5,5,555
81451,d76c3f3e2e4eb5ec6f9a6a7029a3b8ea,103,2,37.8,5,5,5,555
81462,d7730e2701034d28abe61d4316137deb,88,1,19.9,5,5,5,555
81543,d7b2339f118be9c6d98389f6d0c370d4,120,1,29.9,5,5,5,555
81565,d7c36cf9a2c23a9d7e90328f7d30456b,48,1,17.9,5,5,5,555
81585,d7ce0601f255aee1822177f53a3631b7,123,1,36.49,5,5,5,555
81708,d824df6cac5ce0f5ca789b0973ffef94,82,1,28.0,5,5,5,555
81724,d82edc41fd969ca260ae3c45ca700ca9,56,1,33.9,5,5,5,555
81760,d848c524b1e0639c9bfde8852bd810e4,61,5,21.5,5,5,5,555
81794,d85ddd3b595a5b568657ab3dd2d0e34f,78,1,24.9,5,5,5,555
81809,d867a7f45fa7d5dbf33f736581b9b003,79,1,29.9,5,5,5,555
81834,d876994ba7c95ee3f1041ed42fc4bbba,109,1,35.9,5,5,5,555
81879,d890ef8af396d3cd28543e83bf7677a5,70,1,39.8,5,5,5,555
81887,d8997170c547894068db41c30a3c574c,117,1,27.93,5,5,5,555
81890,d89b2df31c5983bfacd69a5a4f401ecc,130,1,29.9,5,5,5,555
81914,d8a819824d42184750f2add6dbe1a5b7,62,1,9.9,5,5,5,555
81920,d8ad8f5acc7a63ee1e692f441defc86f,123,1,15.9,5,5,5,555
81925,d8b15e859d1c6cbc4c1178953d544cae,60,1,27.99,5,5,5,555
81934,d8b4a91c31ba22e95b3c98a326d3dbe0,125,1,21.1,5,5,5,555
81942,d8b900bd29f82bca2be3ed286d2570bb,104,1,19.9,5,5,5,555
81985,d8d77a2b743c3bb40884334bb157954d,84,2,19.8,5,5,5,555
82038,d8fd3e0c904be88775c9541883cc5dbe,123,2,25.8,5,5,5,555
82095,d929280e89af72c9509d90a5912adaa4,76,1,13.3,5,5,5,555
82131,d94ceba93d16afa686f9b1c085061a08,85,2,25.8,5,5,5,555
82160,d95f60d70d9ea9a7fe37c53c931940bb,119,1,27.0,5,5,5,555
82192,d9737c9da32a4148edc8dc9dd484614d,104,2,35.98,5,5,5,555
82230,d990663a73af8129834fca277b4743ca,63,1,19.95,5,5,5,555
82246,d999be4ad55ab611a78cbaffcee30aa9,98,1,37.5,5,5,5,555
82278,d9b197652014856c8d81108eff5f6cff,105,1,12.88,5,5,5,555
82303,d9bde5465c77b58ae1f08a085461df76,126,1,5.99,5,5,5,555
82304,d9bfba2f23389250401438a7d9875a93,62,1,22.25,5,5,5,555
82340,d9da5132fe53f05156b9eac8546140e2,70,1,29.9,5,5,5,555
82356,d9e3c5e88b851c9730f9bdc340da634f,130,1,25.49,5,5,5,555
82358,d9e67dbdc0e7ff5a0ccbb30c9414fbd2,63,1,24.99,5,5,5,555
82367,d9ee1197cc7498f4a0a0d6dcf627268f,47,1,11.97,5,5,5,555
82368,d9ee1a7cb4871d90758fec8a1bbbb0b0,76,1,18.9,5,5,5,555
82380,d9f57c5a009cd22a41f3483ee6c71674,84,1,14.9,5,5,5,555
82396,da00d27b82df73ac88a4db1de1d412e6,116,1,23.9,5,5,5,555
82401,da04bba71fbf26d94a9b35ed6f009720,73,1,26.9,5,5,5,555
82409,da0ba1ed753b77d67d96cedbcd093500,109,1,25.0,5,5,5,555
82432,da181e0b77b202c246e47de9c723ddf9,82,2,29.8,5,5,5,555
82468,da37288857c2c86080d762ef3640b6f6,62,2,39.8,5,5,5,555
82473,da39c932a77f8bc1295a49f1ff45f5f4,50,1,11.55,5,5,5,555
82532,da60fc458fbb1d80edcd359e2116d015,70,1,37.99,5,5,5,555
82546,da6cb7e84bfcd07e870786f37895b6d2,55,1,24.9,5,5,5,555
82559,da72700088fda66d33963258e7fa95a9,49,1,17.9,5,5,5,555
82602,da8cabd9ce4f78f6007974686cf6d4e1,121,1,36.15,5,5,5,555
82622,da9d48cb8449edad3619186b3dd0c180,62,3,29.97,5,5,5,555
82652,dab3c10f7080f01ef10fa5f0edfa15ab,118,1,35.0,5,5,5,555
82694,dad626915d10f328fe7bd2eaa3a27e88,64,1,10.6,5,5,5,555
82707,dadd6aa4dda7e34825ca2a45fa0cb0ed,113,1,12.9,5,5,5,555
82728,dae84c4a5990d4a1f794e7dad8a5a0f9,117,1,12.87,5,5,5,555
82760,daf60dffd5783e6927f3660ed83ecdd1,50,1,39.0,5,5,5,555
82763,daf79fe6906ca75732fe78d5ef551d6d,119,1,39.0,5,5,5,555
82801,db123ecd452946335004af26e11ff209,108,1,32.9,5,5,5,555
82846,db2d820c9ef5fb3bda68d9bd203c807e,78,1,25.9,5,5,5,555
82847,db2da0a7e8fe9eff4dca9a362ce81f2d,105,1,27.0,5,5,5,555
82872,db3c36ca6cfec9f21c744dba2d3e1e24,118,1,27.9,5,5,5,555
82889,db49fe520cb46f61abd48dd7ac799885,97,1,8.7,5,5,5,555
82905,db55b2c93fa9997f28cdef04794eb027,88,1,22.9,5,5,5,555
82930,db68bc0ec210aa334d85a4360e045cdf,120,1,26.4,5,5,5,555
82931,db691e513b00588d4422c37c5e9e2dbf,57,1,29.8,5,5,5,555
82938,db72b1bc11dfa3a7d4dc04332a77b651,75,1,21.52,5,5,5,555
82939,db7432cb997db7083db6aaea715d3433,47,1,30.0,5,5,5,555
82973,db93eae3053808be50d383411b5998cf,49,1,22.32,5,5,5,555
82975,db94d9efecb7f6bab1eb7034317c735c,56,1,38.0,5,5,5,555
83004,dbaf23b654a0bbedc2781c69f0c6f03c,50,1,12.99,5,5,5,555
83005,dbaf97669de0a14f532e1f5cd3ae9f0b,55,1,29.9,5,5,5,555
83011,dbb1d26faf76c199b739edd9d8847a00,125,1,19.9,5,5,5,555
83013,dbb265d79cf695065da3624264c7a93e,48,1,8.9,5,5,5,555
83014,dbb2d80e2dc498f05127173933a375fc,78,1,28.9,5,5,5,555
83182,dc1f5b609da6830acd08903116bc3f1a,56,1,14.99,5,5,5,555
83220,dc346937cb5225f924af026092e4996a,63,1,17.0,5,5,5,555
83254,dc545d1bf1d2ad26b5cc1c9eb612e6b7,120,2,19.8,5,5,5,555
83322,dc7b3fbf491155c69e07b131497d4493,49,1,30.0,5,5,5,555
83352,dc93c2d3500469cda3d96ca2e50f5142,67,1,18.99,5,5,5,555
83378,dca402701b7ad2001db1894793d55a67,119,1,39.0,5,5,5,555
83390,dcab6d1bc2d31dccdaac39934b30cba2,64,1,13.99,5,5,5,555
83395,dcaf07e3a9f02fc90047423e71eaf73f,96,1,30.99,5,5,5,555
83424,dcc28aa0d26b98f8c3d4d1e338fb05ac,118,1,28.99,5,5,5,555
83437,dcca8e337decb11f366852c75ccf156e,63,1,24.99,5,5,5,555
83438,dccb66bd83dd489107a5a42d858265cc,116,1,18.9,5,5,5,555
83457,dcd98ca7612d608435bc8233248e8b4c,95,1,29.0,5,5,5,555
83475,dce33dfaf44a90e82481892c82729efe,129,1,27.9,5,5,5,555
83502,dcf28d347a6e85c7c92db5579b08ef05,83,2,29.98,5,5,5,555
83519,dcfcb361d3bb5ad1f5819299c57832fa,119,2,22.4,5,5,5,555
83520,dcfcc8796b47089b9fb9d73e06011085,99,1,25.0,5,5,5,555
83557,dd1637352ae823760e3d2b32c86b9c18,67,1,24.9,5,5,5,555
83600,dd33e159dda0ff53ee235f422a5db59c,105,1,31.89,5,5,5,555
83619,dd433e8edcb748653739108e2aaccb7c,106,1,13.65,5,5,5,555
83656,dd61194f6d76a6389f15815f1d376da6,64,1,19.9,5,5,5,555
83668,dd6b260a2c609fd68917fb3551187b71,49,1,26.4,5,5,5,555
83676,dd715553c3f98a39626ca2e3686fe32c,113,2,28.98,5,5,5,555
83697,dd813177a2683712e25a773882ca1843,123,1,29.99,5,5,5,555
83707,dd889a22818d798c1defb15d670085a8,76,1,30.99,5,5,5,555
83760,dda6bee0b54815080a67be5cf145e0df,121,1,10.18,5,5,5,555
83817,ddd7330154f4a39657e2a61f479ae514,83,1,32.0,5,5,5,555
83865,ddfd821febf66adbfdf21542a5358209,68,1,30.0,5,5,5,555
83866,ddfd8d13c24e4c70c557721e3911ae83,120,1,29.9,5,5,5,555
83901,de0fe2d8e55644484ecf77b35622bf8b,55,1,19.9,5,5,5,555
83922,de265a335eb5862b07ad34e7511e6a7e,71,1,24.9,5,5,5,555
83927,de2fcb2cca074deebf0c24b2591df6d8,54,1,38.89,5,5,5,555
83951,de4347cfed448a35884a19949bc53087,68,1,21.52,5,5,5,555
83956,de477a1a9fbee437652412f90833a90c,78,1,29.99,5,5,5,555
83958,de49c10452c86eb6d0f7f8a9be71d7f3,77,1,25.9,5,5,5,555
83984,de5b74249fb3f1947ae0286c6098b576,106,1,33.0,5,5,5,555
84030,de7e52da448543076d3d234adf140a10,70,1,30.0,5,5,5,555
84036,de824925db8e6b5b73b972779dcf5736,77,1,18.5,5,5,5,555
84041,de86465947da93f1fee2fdae6801c726,53,2,36.0,5,5,5,555
84045,de8ab444bbafe90954b80fd7187a2821,88,1,24.0,5,5,5,555
84050,de8e33a82d162c02dc4dd95ffe7fe42c,75,1,24.99,5,5,5,555
84081,dea417d7876a6d1cba3ba9cf7195c1ee,84,1,13.49,5,5,5,555
84091,deaf712a6d30217071ce4d2cf4e0ef79,55,1,3.0,5,5,5,555
84099,deb534c4ce5c2d8ef23f386321389079,69,1,27.9,5,5,5,555
84115,debcdbb31583da1dbb6560b95ee39b18,63,1,18.9,5,5,5,555
84150,dedd827adf6ec2687e653e0ba1348f6c,105,1,28.95,5,5,5,555
84154,dede24a5c9620b955fe473970014f937,116,1,25.99,5,5,5,555
84157,dee2060c887c5301dc3495cd9135169d,112,1,22.9,5,5,5,555
84175,deeceb9e9fb321beee0073798d75bd91,85,1,35.19,5,5,5,555
84182,def0f35e7eeaf2031d59dcca9bd56bc6,110,1,27.9,5,5,5,555
84219,df031c1ab49fc29e895a7f319990dd47,82,1,14.9,5,5,5,555
84266,df2554dfedbe850dff2ae6c179fb21b2,57,1,26.5,5,5,5,555
84333,df57c18507600c6ed4e010f3ebdc516e,68,1,24.99,5,5,5,555
84352,df6697e2f4abe368dcd220afddef5746,123,2,30.0,5,5,5,555
84356,df68b16176a400cda1dda3bfa1022760,62,1,30.0,5,5,5,555
84370,df7204dbebae4a2adc0f87b80bb0f963,64,1,27.99,5,5,5,555
84397,df8127289fba9af36ada908b0a42b538,49,1,20.9,5,5,5,555
84444,dfa27a9b70d0140ca36bdaf074359abd,70,1,20.39,5,5,5,555
84475,dfb619c6ba6f2090f0f6e9494dbc0561,70,1,34.97,5,5,5,555
84481,dfbad75de7638cec2c9482cac4a10828,110,1,27.9,5,5,5,555
84483,dfbbddd720e537cd1947405a1a15b585,60,1,39.0,5,5,5,555
84501,dfcde7971c143052874fa2bf1623a3ab,105,1,36.9,5,5,5,555
84616,e0232cdbaf4e7f5abe9cbc566a0e9022,53,1,20.0,5,5,5,555
84618,e0238838a5325f1c2c2646a66109ff89,98,1,35.9,5,5,5,555
84620,e024d0495b6a3a0ad665becb6452206f,113,1,32.89,5,5,5,555
84639,e031764f2e443bb3e7d8c54c3421a5f2,49,1,18.0,5,5,5,555
84651,e039f33d0ff33668abede4459ebd395a,130,1,9.9,5,5,5,555
84657,e03ee7086800060d0fe29ee6e4112a47,96,1,17.99,5,5,5,555
84748,e07ba807ef33bcc2cb7e25dbafdd6a61,116,1,16.49,5,5,5,555
84757,e0844d74d286167ac9cf10d02cda2bfc,79,1,15.0,5,5,5,555
84788,e09b9512729d319c7e9ec653dfcbd076,70,1,37.0,5,5,5,555
84795,e09e517bff3f066d606397fd04f374e0,82,1,32.9,5,5,5,555
84804,e0a4b1bdda646082dbae9a0e633bf326,54,1,23.0,5,5,5,555
84825,e0b51ab4363c175e59f94dd700050a67,75,1,35.19,5,5,5,555
84828,e0b6289d157d47514338fc62360d469f,64,1,19.9,5,5,5,555
84856,e0cd956b5c6d7ca73cf45c57fdb4e985,71,1,26.9,5,5,5,555
84864,e0d1023b561a622376880bc03708af44,112,1,22.32,5,5,5,555
84877,e0dc8ea464de23db3b4aa5fa6ae07cc3,81,1,24.89,5,5,5,555
84894,e0e553d46d86daa33b733b1fd2687731,91,1,14.9,5,5,5,555
84905,e0ee313422d91ee55fd1b35d60e5fdd9,99,1,34.9,5,5,5,555
84941,e103fb520157dd48c4828df29d466e50,50,1,18.9,5,5,5,555
85076,e15b9252f5d59b7d2ad00f01909ad1ae,60,1,12.88,5,5,5,555
85131,e17fbd2f4fd5efb2fec96e91cf9b20de,56,1,29.7,5,5,5,555
85138,e183c0716e28ed5302eb1a3bf6d316b0,109,1,34.0,5,5,5,555
85158,e192a4b7a58ae822f25638fb7e0935fb,116,1,18.49,5,5,5,555
85178,e1a09507357e73def87e4fcf5df4b00c,78,1,38.4,5,5,5,555
85240,e1c759e7abad6f49c2cfec93966eeb17,88,1,32.9,5,5,5,555
