,customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
82692,dad5aa006cfbc8c00949133ae9b21c9c,516,1,35.0,1,5,5,155
82694,dad626915d10f328fe7bd2eaa3a27e88,64,1,10.6,5,5,5,555
82704,dadb55e81d2b364625d25ec798cec62a,238,1,13.9,3,5,5,355
82707,dadd6aa4dda7e34825ca2a45fa0cb0ed,113,1,12.9,5,5,5,555
82715,dadfaecf6c09eda0dcbe4e61de02f4fe,385,1,25.9,2,5,5,255
82716,dadfdba2f1a53778ac008daad465d544,547,2,37.98,1,5,5,155
82728,dae84c4a5990d4a1f794e7dad8a5a0f9,117,1,12.87,5,5,5,555
82733,daeaba03b9de4c81cd153e045ef505d4,260,1,13.65,3,5,5,355
82743,daef7f39adab43b9c061c3845c9abeee,180,1,33.99,4,5,5,455
82746,daf0a508037d7f807f72808b1d720a40,292,1,11.55,3,5,5,355
82754,daf457df7093e56187eda2050592817b,251,1,29.9,3,5,5,355
82756,daf49c01292933b5775c2432f4798801,257,1,20.99,3,5,5,355
82760,daf60dffd5783e6927f3660ed83ecdd1,50,1,39.0,5,5,5,555
82763,daf79fe6906ca75732fe78d5ef551d6d,119,1,39.0,5,5,5,555
82769,dafb5d1c281d4cf50c5383b6d9ed0ab6,616,1,23.9,1,5,5,155
82770,dafd8d87717e26770c556fd18879054b,600,1,29.99,1,5,5,155
82772,dafdcf2f805b9134d69762d615f178a0,414,1,19.9,2,5,5,255
82781,db031dce5dd9d18c375261e258e250f8,228,1,21.99,3,5,5,355
82785,db069a57412f03c4931e54d61553ba14,441,1,31.9,1,5,5,155
82786,db06dace4f0966b844c9d8ef3caed3f1,509,1,16.99,1,5,5,155
82787,db073abf8c93f928f9cefd125bac461f,407,1,26.9,2,5,5,255
82792,db09d0bb5f4653a481b7b26f723d23ec,424,1,29.99,1,5,5,155
82795,db0e1df144d773611064d46bb16e33b1,519,1,17.0,1,5,5,155
82801,db123ecd452946335004af26e11ff209,108,1,32.9,5,5,5,555
82802,db12eed5694b676a8e2e6943eabf3353,203,1,15.9,4,5,5,455
82803,db1383e3c3c58475adf2651e6cfa58f7,329,1,21.99,2,5,5,255
82808,db14bb23cc4a6f37a93a9e29660eea29,231,1,9.0,3,5,5,355
82813,db174a68814fb58fc90c33ad76f96b02,314,1,7.0,2,5,5,255
82814,db18213211c2b66e2a8371651ca0fc0b,313,1,29.0,2,5,5,255
82823,db1f2c9256482f22307b39827a99f732,421,1,24.9,2,5,5,255
82825,db21452b8ef7aa80cc62ff96bdcdf9c9,208,1,10.5,4,5,5,455
82829,db24cde3f582d45c6be2809ff57d6598,418,1,23.99,2,5,5,255
82833,db27297d513bc9f50d255ee7b7ee8cd6,286,2,39.8,3,5,5,355
82845,db2cf4866a8f96d08f711c99f9d5cbc3,552,1,23.9,1,5,5,155
82846,db2d820c9ef5fb3bda68d9bd203c807e,78,1,25.9,5,5,5,555
82847,db2da0a7e8fe9eff4dca9a362ce81f2d,105,1,27.0,5,5,5,555
82851,db30114574526d8a6cbe501bdf6a6cbe,134,1,18.9,4,5,5,455
82858,db33548a973e1a93d3e7a6e599951336,356,1,29.99,2,5,5,255
82862,db359b7948ea66f46655176af4214978,252,1,22.9,3,5,5,355
82863,db362d7742e55c0f476bfcece3a19917,229,1,22.99,3,5,5,355
82865,db374e4b74d15c33cc6685590db89d40,470,1,35.9,1,5,5,155
82867,db39013d5b355dd188589d7daeb25424,315,1,14.9,2,5,5,255
82871,db3bbf11328750d53f41595e455cb030,309,1,34.9,2,5,5,255
82872,db3c36ca6cfec9f21c744dba2d3e1e24,118,1,27.9,5,5,5,555
82875,db3da8e7717f79f47d3c27890ca51dc2,343,1,24.9,2,5,5,255
82887,db4960afd6e782cffbc6e57b5f8f7624,216,1,18.9,3,5,5,355
82889,db49fe520cb46f61abd48dd7ac799885,97,1,8.7,5,5,5,555
82898,db50237cf3062997bb7f609e7ce57533,392,1,24.9,2,5,5,255
82905,db55b2c93fa9997f28cdef04794eb027,88,1,22.9,5,5,5,555
82906,db55e22111b4944405ed812da9fa96d2,196,1,29.9,4,5,5,455
82911,db5ca846833cb1aa9d4ca15f1a0ed6dd,242,1,35.9,3,5,5,355
82912,db5dc8cf7cfb2c69fcd619e1b291af2c,574,1,34.9,1,5,5,155
82928,db67f7fdcc6e85b2d040459c6fab854f,456,1,16.5,1,5,5,155
82930,db68bc0ec210aa334d85a4360e045cdf,120,1,26.4,5,5,5,555
82931,db691e513b00588d4422c37c5e9e2dbf,57,1,29.8,5,5,5,555
82933,db6dce4c4057d2c5c1f676329c8d1d1b,327,1,37.99,2,5,5,255
82938,db72b1bc11dfa3a7d4dc04332a77b651,75,1,21.52,5,5,5,555
82939,db7432cb997db7083db6aaea715d3433,47,1,30.0,5,5,5,555
82946,db78f6bbd64027a4147d3f8e050c1dc7,266,1,29.5,3,5,5,355
82948,db7a9a8bf98c47d7d569638391b3e773,299,1,34.9,3,5,5,355
82950,db81f23809617eaea8bd99cf31f165b0,215,1,32.5,3,5,5,355
82954,db857a86c685a6a3a02a705961ec1ff1,637,1,38.5,1,5,5,155
82968,db913a930f7150edd2c9d735b27df1b1,151,1,14.49,4,5,5,455
82973,db93eae3053808be50d383411b5998cf,49,1,22.32,5,5,5,555
82975,db94d9efecb7f6bab1eb7034317c735c,56,1,38.0,5,5,5,555
82978,db977692da48dd7befedc7aa02920c99,396,1,37.9,2,5,5,255
82991,dba30f3c501abf84dd57a54fd03443ec,145,1,10.0,4,5,5,455
82998,dba975f79975d56cf9183c88d5efe0ae,586,1,20.9,1,5,5,155
83004,dbaf23b654a0bbedc2781c69f0c6f03c,50,1,12.99,5,5,5,555
83005,dbaf97669de0a14f532e1f5cd3ae9f0b,55,1,29.9,5,5,5,555
83009,dbb099efb706ebbe3d67bf067d2442db,582,1,29.9,1,5,5,155
83011,dbb1d26faf76c199b739edd9d8847a00,125,1,19.9,5,5,5,555
83013,dbb265d79cf695065da3624264c7a93e,48,1,8.9,5,5,5,555
83014,dbb2d80e2dc498f05127173933a375fc,78,1,28.9,5,5,5,555
83034,dbc61821f39ebed23c39c9a34df951fb,167,1,27.9,4,5,5,455
83036,dbc778788a25fd96ca5e9e77ca52cccd,301,1,34.3,3,5,5,355
83037,dbc7c52525708e166c5888710cab9220,147,1,37.9,4,5,5,455
83040,dbc9cbb74d25c5c2c1457fbd64f0ba57,608,1,23.9,1,5,5,155
83041,dbc9d5f0f7b887d9ff2a335aa790e5c0,224,1,27.9,3,5,5,355
83043,dbcb1324edbae3c217680ce32b431219,217,1,29.99,3,5,5,355
83057,dbd72a02438012f5b026b90630aa8bbb,308,1,27.99,2,5,5,255
83058,dbd74dc83297f0301be2f721a409b758,551,1,34.9,1,5,5,155
83065,dbdbb1c84857a77d65433e50db98ae7f,238,1,19.9,3,5,5,355
83066,dbdbb27ba991f2961a775386820753c5,559,2,27.8,1,5,5,155
83072,dbe0f00a51158c7c60c7de899c9562d9,318,1,16.99,2,5,5,255
83075,dbe32b3853560060d8d62657f15d77ec,244,1,35.0,3,5,5,355
83076,dbe4400709145b814e268af602fde11c,232,1,29.9,3,5,5,355
83088,dbeb6032cc304120dc34e825b99eaa2c,223,1,18.0,3,5,5,355
83092,dbef5eb24f60585a8d9b2b118aee84de,326,1,36.49,2,5,5,255
83097,dbf31702420415660be9a8a9f33f3c3a,256,2,25.78,3,5,5,355
83102,dbf6088110e53e05323716815cb09a38,176,1,24.9,4,5,5,455
83111,dbf9221b8ed4b2042260f464822823bf,258,1,14.0,3,5,5,355
83117,dbfc2fb6a9424037815a3a887c10be61,733,1,30.97,1,5,5,155
83130,dc0601b04f43f219b2cefc8025fe4673,482,1,31.9,1,5,5,155
83132,dc065837be6a4d1d0a51e58fdbd2ffce,593,1,35.0,1,5,5,155
83133,dc07131f2ce18145a1ea6017d9101a33,220,1,27.99,3,5,5,355
83139,dc0a596a36f033e89eeecbbbaa5603e9,403,1,6.0,2,5,5,255
83146,dc0dff8cd3ed15ad2039e0bbe4982e42,435,1,24.0,1,5,5,155
83179,dc1e66d59f0c7e2e1ba00900623876e9,319,1,21.99,2,5,5,255
83180,dc1ed3d6dd03f5dddaf941da3a51e88b,314,1,24.5,2,5,5,255
83182,dc1f5b609da6830acd08903116bc3f1a,56,1,14.99,5,5,5,555
83189,dc20dedafe13e7115406d0761505b778,496,1,16.99,1,5,5,155
83190,dc2195dabc9eae520ef884be35677475,588,1,29.9,1,5,5,155
83195,dc233f140b9e24d75d5a1eed74e21c2f,412,1,18.99,2,5,5,255
83200,dc275c5e585b7c3a3cddef527e34fc19,140,1,18.9,4,5,5,455
83203,dc29649b0a10811a1a7e96a23c537999,560,2,25.98,1,5,5,155
83204,dc2aba65bed3f2645724f08112d296e1,196,1,28.8,4,5,5,455
83205,dc2af5b6f7842c9be125f7ea05fd2a72,256,1,28.5,3,5,5,355
83217,dc32d351014bcc008d6cb2072044bfec,174,1,24.4,4,5,5,455
83219,dc34271abde757d3d9bde8b1ff3ae823,147,2,37.8,4,5,5,455
83220,dc346937cb5225f924af026092e4996a,63,1,17.0,5,5,5,555
83222,dc350d5cef089a6c9a444b4dd67811c7,582,1,19.9,1,5,5,155
83224,dc381fd6cdba3fb87094ccaa10e6fe00,509,1,12.9,1,5,5,155
83227,dc395448cf404b7c1c9782e475b1aeef,344,1,18.99,2,5,5,255
83235,dc436451f77098b76018402da2c37e14,513,1,21.9,1,5,5,155
83240,dc49e0412ba3a24e9555f34f15e715ad,306,1,11.55,2,5,5,255
83248,dc4ee9c49af05d38495f4eb45d177c82,137,1,39.0,4,5,5,455
83254,dc545d1bf1d2ad26b5cc1c9eb612e6b7,120,2,19.8,5,5,5,555
83275,dc646ed8ea82e23f30bcf1ebb19c03d4,306,1,38.8,2,5,5,255
83280,dc65d433aebdabfb3e8ef0612d7a3e67,137,1,38.9,4,5,5,455
83287,dc6a402859b4fb7904e71890a530c63e,377,2,27.98,2,5,5,255
83289,dc6bbafb06f7a0beb4595125d0ea75ff,523,2,21.8,1,5,5,155
83294,dc6d89a0c5b72d1f300cfe7bd9cf14a7,203,1,27.5,4,5,5,455
83296,dc6e272766b14662d54f4b7123e128bd,418,1,29.99,2,5,5,255
83303,dc74aac682ad015d9b0e0fa85182e16f,188,1,24.99,4,5,5,455
83304,dc74ae880bed27c49153f3572e1aedb7,511,1,32.9,1,5,5,155
83307,dc75a87fffc1d1b008e2e1606edb0a19,379,1,26.9,2,5,5,255
83322,dc7b3fbf491155c69e07b131497d4493,49,1,30.0,5,5,5,555
83323,dc7b7fddeffb8d1027998d198b6de1ca,438,1,15.0,1,5,5,155
83339,dc85ba03d8f3d7b2f51666a6f849641a,166,1,21.99,4,5,5,455
83342,dc8b16ce0696ed593281c1fad09ca07b,417,1,26.9,2,5,5,255
83348,dc8f88e0f611e8fc82f51679658eb9e3,523,1,22.99,1,5,5,155
83352,dc93c2d3500469cda3d96ca2e50f5142,67,1,18.99,5,5,5,555
83354,dc95f1b41d0c71eed40f17fe37ad336a,179,1,29.9,4,5,5,455
83359,dc9840b87b465383f8bba501d6c07657,421,1,34.99,2,5,5,255
83372,dca1cedba0ec12fa1079b8f50f0cd16a,516,1,24.9,1,5,5,155
83378,dca402701b7ad2001db1894793d55a67,119,1,39.0,5,5,5,555
83379,dca4146c656edd385afbab8f8e1462b1,299,1,28.9,3,5,5,355
83382,dca71b66271766b6e86a1ad74d291374,451,1,29.0,1,5,5,155
83386,dca924c5e55e17bdba2ad42aedaeaaeb,511,1,11.99,1,5,5,155
83390,dcab6d1bc2d31dccdaac39934b30cba2,64,1,13.99,5,5,5,555
83391,dcac61adf6e0f0b560f223598683cdd7,410,1,22.99,2,5,5,255
83395,dcaf07e3a9f02fc90047423e71eaf73f,96,1,30.99,5,5,5,555
83396,dcafbfbc1eea5df012f963003813261b,449,1,16.9,1,5,5,155
83397,dcb03d3213278d10ed9353e099845a66,505,1,18.9,1,5,5,155
83401,dcb15692eb3de5de08f5c4f51e1ca6bb,167,1,29.99,4,5,5,455
83404,dcb3960c459074de5ea387252fa5b8d1,327,1,24.9,2,5,5,255
83411,dcba370f080ddec2e83ae526d062dec2,531,1,24.9,1,5,5,155
83414,dcbdfdc5db114b2e25c901492cea0c54,460,1,18.9,1,5,5,155
83415,dcbe0f17d2d379152bb4bee559af0f97,210,1,34.49,4,5,5,455
83423,dcc13a2d32ff7ec6e1920580280f704c,475,1,19.99,1,5,5,155
83424,dcc28aa0d26b98f8c3d4d1e338fb05ac,118,1,28.99,5,5,5,555
83434,dcc9471f85f00b6979b79ae8557274c1,456,1,34.99,1,5,5,155
83436,dcca84c6ee50ed26d11e22d233149d20,224,1,29.0,3,5,5,355
83437,dcca8e337decb11f366852c75ccf156e,63,1,24.99,5,5,5,555
83438,dccb66bd83dd489107a5a42d858265cc,116,1,18.9,5,5,5,555
83445,dccfc93e5f94a64f1f325e322b64844d,533,1,32.9,1,5,5,155
83446,dcd17fee6fbe550c0c9662308ef4d69c,471,1,9.99,1,5,5,155
83452,dcd774e3268b3f084ae31c3c1fdc2ecf,512,1,32.9,1,5,5,155
83457,dcd98ca7612d608435bc8233248e8b4c,95,1,29.0,5,5,5,555
83458,dcdbef6bf82b96189946e4eeea97cf24,322,1,18.8,2,5,5,255
83469,dcdf7a6ad289593d2e9e4174f69d5640,365,1,18.99,2,5,5,255
83471,dce0014426964924f9564758e4fadcbf,397,1,34.49,2,5,5,255
83472,dce0f4ec1a81a9f978ce37a460c55fad,362,1,38.9,2,5,5,255
83473,dce1c10833dfacdb89515fc35eee3bf1,151,1,18.4,4,5,5,455
83475,dce33dfaf44a90e82481892c82729efe,129,1,27.9,5,5,5,555
83478,dce529324a049c4f22d46670811858ac,145,1,37.0,4,5,5,455
83482,dce7853078903a15951e0eaa64fd7359,221,2,36.52,3,5,5,355
83485,dce9dedc0fe9dd0aa2ad7df80d81b358,622,1,16.5,1,5,5,155
83487,dceaa0645724c27d40672b248081aef7,228,1,16.99,3,5,5,355
83488,dceaadb66fb79bc1b3287635870b8202,204,1,27.99,4,5,5,455
83492,dceda171b3a9fcb7eef3e274f6f2ac94,196,1,28.49,4,5,5,455
83498,dcef87318712d5f3564c827fe35a689e,206,1,29.9,4,5,5,455
83499,dcef99778373805819a17479a572fa15,513,1,19.9,1,5,5,155
83502,dcf28d347a6e85c7c92db5579b08ef05,83,2,29.98,5,5,5,555
83508,dcf46089490159ec0c275d8797bac8f4,351,2,25.98,2,5,5,255
83511,dcf7e8c2e4b16543475bb55a8c6bee05,235,1,29.99,3,5,5,355
83519,dcfcb361d3bb5ad1f5819299c57832fa,119,2,22.4,5,5,5,555
83520,dcfcc8796b47089b9fb9d73e06011085,99,1,25.0,5,5,5,555
83528,dd0329246296428beec510ea36313e31,328,1,31.9,2,5,5,255
83549,dd1334e544ce77604d3da0793d6a6c80,356,1,25.9,2,5,5,255
83557,dd1637352ae823760e3d2b32c86b9c18,67,1,24.9,5,5,5,555
83569,dd20a8c24c0277b340ca8e8e57c52e11,286,1,21.99,3,5,5,355
83571,dd21c73372c68be83309b2d11c994807,267,1,25.99,3,5,5,355
83575,dd246f1ceb6e1c4742ced540497fd034,298,1,19.9,3,5,5,355
83579,dd27a8972166033eeb2e57761329d5db,400,1,24.99,2,5,5,255
83582,dd290c5dbab7b967fe68512586e8a77c,312,1,25.0,2,5,5,255
83587,dd2b8e83a0cb15e07cfeaf40038c3a24,216,1,10.99,3,5,5,355
83590,dd2dd4b75b0a223fb8c234ff1934faf8,614,2,37.98,1,5,5,155
83598,dd32ce6c2b55f4746c288375a89ce176,615,2,27.6,1,5,5,155
83600,dd33e159dda0ff53ee235f422a5db59c,105,1,31.89,5,5,5,555
83601,dd340f55b79392c58be2ee54c2004c26,617,2,39.8,1,5,5,155
83605,dd37203d1d35f4c64e4cc650fa3ecf86,477,1,34.9,1,5,5,155
83618,dd41ea901054c44fe4ccd11982c68796,517,1,5.9,1,5,5,155
83619,dd433e8edcb748653739108e2aaccb7c,106,1,13.65,5,5,5,555
83622,dd44ef056d747fd1dcec4794c2579837,459,1,29.49,1,5,5,155
83627,dd48464b22b941c1717e9b3e53ccddab,494,1,23.9,1,5,5,155
83629,dd4a80c1daa4fc1d5b27af36e5f44f2b,623,1,9.99,1,5,5,155
83631,dd4c0e8d44344042d262d6afa8efcc91,197,1,23.7,4,5,5,455
83640,dd542dd7b8a8a90fed3b4f6b85ec45e8,147,1,12.88,4,5,5,455
83641,dd54a565c64d6feaf4430f69b4f53bd3,221,1,31.9,3,5,5,355
83648,dd5c09cd7b2c059211d6663ce3c3f4fa,183,1,24.9,4,5,5,455
83656,dd61194f6d76a6389f15815f1d376da6,64,1,19.9,5,5,5,555
83668,dd6b260a2c609fd68917fb3551187b71,49,1,26.4,5,5,5,555
83672,dd6fe70c4b8eb1d8ef08330f8c4d7fae,174,1,37.99,4,5,5,455
83676,dd715553c3f98a39626ca2e3686fe32c,113,2,28.98,5,5,5,555
83696,dd8127782124fd0c7e5d054250651a6c,146,1,14.99,4,5,5,455
83697,dd813177a2683712e25a773882ca1843,123,1,29.99,5,5,5,555
83701,dd841ed125481bf757b5f97a9cfd7e03,187,1,21.99,4,5,5,455
83707,dd889a22818d798c1defb15d670085a8,76,1,30.99,5,5,5,555
83712,dd8a3ba5c5154fd83ff6f1c87684fc06,356,1,20.0,2,5,5,255
83715,dd8c7dea65351643d9fdc3256b822f08,194,1,38.9,4,5,5,455
83718,dd8d6240c3ec37c83148bb118d79cef9,258,1,37.0,3,5,5,355
83728,dd924f5f9da0f81044e0abab88ecd1be,309,1,32.9,2,5,5,255
83733,dd96e8ca7d7dfac2b3b5632801e5f106,628,1,16.9,1,5,5,155
83754,dda1c4364d7687bcc98ca8984550b081,517,1,12.98,1,5,5,155
83760,dda6bee0b54815080a67be5cf145e0df,121,1,10.18,5,5,5,555
83761,dda8cbe4da08bbd6d553c7d9ce5769a2,484,1,7.0,1,5,5,155
83762,ddaa9eb11c47f72970f6ea1de0b480b6,405,1,34.9,2,5,5,255
83773,ddb27d17205431758c18e24ce71f837f,180,1,27.9,4,5,5,455
83799,ddcb9a6c17c703895e618d0387f36f96,232,1,10.99,3,5,5,355
83806,ddd0de1356a66c120ee1fa0c8ed7522b,285,1,23.99,3,5,5,355
83809,ddd2e92650a004610e674c04546bf74b,168,1,11.0,4,5,5,455
83812,ddd53690849f9dbc6f720f503fb37d3f,420,1,34.0,2,5,5,255
83813,ddd605e2739b3dfa7ad248ba164ff869,715,1,20.9,1,5,5,155
83816,ddd680886f3e0df8eceaf99bd327495e,364,1,19.99,2,5,5,255
83817,ddd7330154f4a39657e2a61f479ae514,83,1,32.0,5,5,5,555
83819,ddd964490b868d062509e5e0dac09564,311,1,23.3,2,5,5,255
83824,dddb6fc0273f44973736bdbbdce6b43a,252,1,14.7,3,5,5,355
83828,dddf4f7d4ee2cd254527d7e9078c4483,244,1,29.9,3,5,5,355
83832,dde0d60a3411c249cd87d8ed046efd3a,485,1,24.9,1,5,5,155
83836,dde388ccd1b81511edd5cbebe81aef1e,229,1,27.99,3,5,5,355
83840,dde676391ba6490adc3c1c3b5454afa4,299,1,35.0,3,5,5,355
83850,ddf0bb11382100ff332835fbb45e8117,554,1,22.5,1,5,5,155
83858,ddf6cc2c282686bd3b7043d01c06f006,182,1,29.9,4,5,5,455
83865,ddfd821febf66adbfdf21542a5358209,68,1,30.0,5,5,5,555
83866,ddfd8d13c24e4c70c557721e3911ae83,120,1,29.9,5,5,5,555
83868,ddfe6fa346e2662d9327d02b663e7a98,236,1,13.65,3,5,5,355
83876,de01eec4ab351f4bbe94b38e8d1e9c45,516,1,13.98,1,5,5,155
83878,de03a1499d92ae668adf7cbe3436ad1d,330,1,12.88,2,5,5,255
83879,de03ab6aea61b6836c69336629f2a101,243,1,26.9,3,5,5,355
83886,de092fae7682337beee732fe96841556,393,1,38.9,2,5,5,255
83891,de0aef172ea9ed32450b0269c90e26b6,443,1,15.0,1,5,5,155
83895,de0c1a4d8c367c58d66e61dfa379f4cf,153,1,11.53,4,5,5,455
83896,de0c4d984792eb5cc97509c7e1d6cb5d,456,1,22.5,1,5,5,155
83901,de0fe2d8e55644484ecf77b35622bf8b,55,1,19.9,5,5,5,555
83922,de265a335eb5862b07ad34e7511e6a7e,71,1,24.9,5,5,5,555
83927,de2fcb2cca074deebf0c24b2591df6d8,54,1,38.89,5,5,5,555
83941,de3e67c69d744169029b17ee09040116,490,3,39.0,1,5,5,155
83942,de3e71eb1431eff5303930c2ddfefed8,211,1,29.99,3,5,5,355
83945,de406673d1ebab073424c7375cb0841f,179,1,24.99,4,5,5,455
83951,de4347cfed448a35884a19949bc53087,68,1,21.52,5,5,5,555
83954,de4530c0594a6deb2226a823d7f504de,225,1,29.9,3,5,5,355
83956,de477a1a9fbee437652412f90833a90c,78,1,29.99,5,5,5,555
83958,de49c10452c86eb6d0f7f8a9be71d7f3,77,1,25.9,5,5,5,555
83984,de5b74249fb3f1947ae0286c6098b576,106,1,33.0,5,5,5,555
83986,de5d252d0ffeb5ded6a1bf99b6f7e443,227,1,34.9,3,5,5,355
83992,de62761e79f4ae4169cab45ed5f36026,280,1,24.99,3,5,5,355
83993,de63777364ce7bd557a7bbf2972b5c8f,333,1,29.99,2,5,5,255
83994,de63930c24dd5bdc880126cf472b2e47,446,1,22.9,1,5,5,155
83996,de65c662e611e729187fce355b76959f,393,1,21.99,2,5,5,255
84007,de6e854dd86ca4f038c5aca3c86150af,223,1,19.9,3,5,5,355
84009,de70193bb084d0d3b180fe80e3aab2c1,365,1,25.99,2,5,5,255
84016,de76e6d1ae61d169d594df213610559a,340,1,34.99,2,5,5,255
84020,de7910a50205fa700775fae3da0adfd1,147,1,19.95,4,5,5,455
84021,de7921534c6d469a9015ea7ae903bf49,435,2,23.98,1,5,5,155
84028,de7e03a771b55aac3a9a2467e2e93be3,580,1,29.0,1,5,5,155
84030,de7e52da448543076d3d234adf140a10,70,1,30.0,5,5,5,555
84033,de80cce3770a45665981249e162d0594,411,1,32.64,2,5,5,255
84035,de8187762d3cad2226ccc0d7092a463c,489,1,34.9,1,5,5,155
84036,de824925db8e6b5b73b972779dcf5736,77,1,18.5,5,5,5,555
84038,de8390abbc527745eca27f23b6c4f9f8,576,1,34.9,1,5,5,155
84041,de86465947da93f1fee2fdae6801c726,53,2,36.0,5,5,5,555
84043,de896fd50d3dc50189c151961744b66c,330,1,9.9,2,5,5,255
84045,de8ab444bbafe90954b80fd7187a2821,88,1,24.0,5,5,5,555
84050,de8e33a82d162c02dc4dd95ffe7fe42c,75,1,24.99,5,5,5,555
84054,de907113d684cfb11cb4aad163ad6b36,511,1,35.0,1,5,5,155
84064,de98a056226b9f488a804858c37732f8,405,1,26.9,2,5,5,255
84070,de9c02d5160d868e7f5949bb84e7593a,396,1,23.99,2,5,5,255
84076,dea102b8f8c56987c4c64f27a5f8dc5c,476,1,12.5,1,5,5,155
84081,dea417d7876a6d1cba3ba9cf7195c1ee,84,1,13.49,5,5,5,555
84083,dea629253af5c998a862ff461ff97223,213,1,34.9,3,5,5,355
84084,dea7729c9566d17d0f701f1a4c5aa145,250,1,29.0,3,5,5,355
84087,deabe38b10927cb85e6701d3f055c690,546,1,11.99,1,5,5,155
84090,deaca55a21b9248b34e823583f5ddf34,207,1,24.99,4,5,5,455
84091,deaf712a6d30217071ce4d2cf4e0ef79,55,1,3.0,5,5,5,555
84096,deb24660a108884bfd9475922bf7c204,313,1,22.5,2,5,5,255
84099,deb534c4ce5c2d8ef23f386321389079,69,1,27.9,5,5,5,555
84115,debcdbb31583da1dbb6560b95ee39b18,63,1,18.9,5,5,5,555
84116,dec0327d097743b1b1f013842e6b7f8c,467,1,23.9,1,5,5,155
84119,dec279f41d4f2631279947edf78abb3e,183,1,9.8,4,5,5,455
84127,dec8f3376f75b10b72542ec557a0dbe5,456,1,31.9,1,5,5,155
84136,ded22bf833ef4e2bf4a5de7f74356b0b,239,1,13.99,3,5,5,355
84139,ded400422478045ec5a02071abaae1c1,249,1,29.0,3,5,5,355
84141,ded450170efe5531454485ca13120aca,586,1,20.9,1,5,5,155
84144,ded50eb532c0c1903c0835e0d7749b97,532,1,27.9,1,5,5,155
84145,ded50ece6ca79604dcec2000bde70ca5,356,1,15.9,2,5,5,255
84147,ded54c534eae8f885d98e8a9dfa65b90,154,1,26.0,4,5,5,455
84148,ded7ebb4fd8eec0e280d33897cf98b05,176,1,12.25,4,5,5,455
84150,dedd827adf6ec2687e653e0ba1348f6c,105,1,28.95,5,5,5,555
84151,dedd8b4958cfa85ad524e089bc460664,224,1,26.99,3,5,5,355
84154,dede24a5c9620b955fe473970014f937,116,1,25.99,5,5,5,555
84157,dee2060c887c5301dc3495cd9135169d,112,1,22.9,5,5,5,555
84171,deebff8a88f096e12991c0f1caa309d3,484,1,16.5,1,5,5,155
84175,deeceb9e9fb321beee0073798d75bd91,85,1,35.19,5,5,5,555
84178,deeec2dbc5ec2ebede3686654f7e82f0,172,1,18.5,4,5,5,455
84182,def0f35e7eeaf2031d59dcca9bd56bc6,110,1,27.9,5,5,5,555
84183,def11883e7dc8555ac3343c76a35f70e,561,1,24.9,1,5,5,155
84184,def1c143261d4d704d27162c2af959d7,259,1,19.9,3,5,5,355
84186,def2837c388d3254b44cc238dfaaa628,552,1,26.9,1,5,5,155
84193,def42c40dbf9c7cf6ccb2ab9f133ab3e,442,1,12.9,1,5,5,155
84202,def8a94426e0c4056edba77cd10b8159,194,1,19.9,4,5,5,455
84215,df015cc56f529c0969b94f5985b0a970,161,1,28.0,4,5,5,455
84219,df031c1ab49fc29e895a7f319990dd47,82,1,14.9,5,5,5,555
84223,df059d8e5672ffde042a480870e4fbea,455,1,39.6,1,5,5,155
84225,df05cc416941cb23623ea7c27a1f87c9,277,1,35.97,3,5,5,355
84227,df069d90f54fd028ab312f6f8978cc17,216,1,13.99,3,5,5,355
84238,df0e2cf8e8bea7f90addc0c23a52e7d3,518,1,15.99,1,5,5,155
84240,df0ec86a6c614ee79015aca7cb821316,207,1,30.0,4,5,5,455
84242,df10e45a7a9add64e5e65bbc0b37aac8,216,1,19.99,3,5,5,355
84244,df14b61cc7c66d382984e0fb32c40971,195,1,37.9,4,5,5,455
84254,df1c0d10b952370cfaf589b4f7c615b5,495,1,37.9,1,5,5,155
84255,df1c6f384ca58e9b6db35eb5e4ffc70b,320,1,29.9,2,5,5,255
84257,df1dd9459e63a85ace04bbd514246db7,386,1,4.85,2,5,5,255
84266,df2554dfedbe850dff2ae6c179fb21b2,57,1,26.5,5,5,5,555
84275,df29a9f0f42d3c7c086c7fa0edcb6639,215,1,19.89,3,5,5,355
84285,df2fdb98ed5e099286c6fd60daacb0bd,173,1,19.9,4,5,5,455
84295,df370448e03b2b90e437d02b2c6a19f5,301,1,34.9,3,5,5,355
84301,df3dd6b7e12b41b1a53e5a11a8abd8b9,323,1,23.99,2,5,5,255
84305,df405fe9da5c36c37d10ca087ef51ecd,484,1,35.99,1,5,5,155
84320,df4d74be9d8b7c457835b674c08a1360,438,1,35.0,1,5,5,155
84324,df50aa4e5e65c1e00257ac32ad9167ed,204,1,30.0,4,5,5,455
84327,df530c707fba94774a50985f6c29ba49,312,3,21.0,2,5,5,255
84328,df54a789854ed6321831ebf6a866526c,602,1,24.9,1,5,5,155
84333,df57c18507600c6ed4e010f3ebdc516e,68,1,24.99,5,5,5,555
84335,df588ce67754db0b4de1ed8c73bbeab6,180,1,39.0,4,5,5,455
84337,df5c089484b560d3fc9111f1f43c45c6,279,1,23.8,3,5,5,355
84342,df5e4aab3ffa6952f744401391b14066,280,1,24.9,3,5,5,355
84345,df60b6f129c54677f5862b3b7083f2e5,263,1,39.0,3,5,5,355
