,customer_city,price,cumulative_sum,cumcut
1499,tucano,748.69,13161944.910000015,0.953023107011556
1500,sao felipe,747.9,13162692.810000015,0.9530772605569938
1501,lagoa do carro,746.77,13163439.580000015,0.9531313322819926
1502,getulio vargas,746.61,13164186.190000014,0.9531853924217965
1503,dores do indaia,744.57,13164930.760000015,0.9532393048503653
1504,quixere,744.3,13165675.060000015,0.9532931977289179
1505,nova londrina,743.53,13166418.590000015,0.9533470348537197
1506,sao joao d'alianca,743.53,13167162.120000014,0.9534008719785217
1507,santa isabel do para,741.77,13167903.890000014,0.9534545816661797
1508,imbituva,740.6700000000001,13168644.560000014,0.9535082117056227
1509,caldas do jorro,740.0,13169384.560000014,0.953561793232062
1510,glicerio,739.98,13170124.540000014,0.9536153733103521
1511,santa isabel do rio preto,739.9,13170864.440000014,0.9536689475960447
1512,ibira,739.83,13171604.270000014,0.9537225168132144
1513,aurora,739.59,13172343.860000014,0.9537760686525918
1514,resplendor,739.0600000000001,13173082.920000015,0.9538295821160112
1515,virgem da lapa,737.9,13173820.820000015,0.9538830115867674
1516,porecatu,735.42,13174556.240000015,0.9539362614870026
1517,sao goncalo do para,734.9,13175291.140000015,0.9539894737353544
1518,corbelia,733.8,13176024.940000016,0.9540426063354912
1519,pedro de toledo,733.22,13176758.160000017,0.9540956969392964
1520,vila muriqui,731.76,13177489.920000017,0.9541486818281981
1521,tocantinopolis,731.65,13178221.570000017,0.9542016587522784
1522,solonopole,729.89,13178951.460000018,0.9542545082392146
1523,barros cassal,729.0,13179680.460000018,0.9543072932835043
1524,cananeia,727.66,13180408.120000018,0.9543599813017865
1525,bicas,727.65,13181135.770000018,0.954412668595994
1526,ribeirao bonito,727.29,13181863.060000017,0.9544653298235131
1527,sao jose do divino,727.0,13182590.060000017,0.9545179700528663
1528,terra roxa,726.97,13183317.030000018,0.9545706081099956
1529,joao neiva,724.9300000000001,13184041.960000018,0.9546230984558898
1530,sabino,723.0,13184764.960000018,0.9546754490553704
1531,itapecuru mirim,722.96,13185487.920000019,0.9547277967585523
1532,cabreuva,720.6,13186208.520000018,0.9547799735801094
1533,papanduva,719.3100000000001,13186927.830000019,0.9548320569960325
1534,colniza,718.97,13187646.80000002,0.9548841157934164
1535,piranhas,718.79,13188365.590000018,0.954936161557456
1536,boninal,717.6999999999999,13189083.290000018,0.9549881283973554
1537,madre de deus,713.22,13189796.510000018,0.9550397708517974
1538,cerro largo,712.87,13190509.380000018,0.9550913879636255
1539,maravilha,711.97,13191221.350000018,0.9551429399087323
1540,alcinopolis,711.1600000000001,13191932.510000018,0.9551944332037899
1541,vargem bonita,710.59,13192643.100000018,0.9552458852265906
1542,sao mateus do maranhao,710.2,13193353.300000018,0.9552973090104787
1543,juquia,710.0799999999999,13194063.380000018,0.9553487241054707
1544,tangara,709.8,13194773.180000018,0.9554001189263717
1545,jaru,709.59,13195482.770000018,0.9554514985417042
1546,santa cruz de goias,709.0,13196191.770000018,0.9555028354366305
1547,arari,708.8,13196900.570000019,0.9555541578500634
1548,urandi,707.94,13197608.510000018,0.9556054179930734
1549,taguai,707.34,13198315.850000018,0.9556566346916026
1550,potirendaba,707.32,13199023.170000019,0.9557078499419824
1551,sao bernardo,706.79,13199729.960000018,0.9557590268164041
1552,espigao do oeste,706.6800000000001,13200436.640000017,0.9558101957260043
1553,santa cruz de monte castelo,706.22,13201142.860000018,0.9558613313281693
1554,cidade ocidental,705.38,13201848.240000019,0.9559124061080609
1555,sao jorge do ivai,705.04,13202553.280000018,0.9559634562694133
1556,ubaira,704.79,13203258.070000017,0.9560144883288987
1557,estacao,704.1,13203962.170000017,0.956065470427231
1558,maracas,703.64,13204665.810000017,0.9561164192181281
1559,panorama,701.09,13205366.900000017,0.9561671833699812
1560,lagoa da confusao,699.99,13206066.890000017,0.9562178678736195
1561,bom jesus do norte,699.89,13206766.780000018,0.9562685451365109
1562,pejucara,699.65,13207466.430000018,0.95631920502161
1563,matoes do norte,698.9,13208165.330000019,0.9563698106011079
1564,carapebus,696.97,13208862.30000002,0.9564202764341924
1565,goiana,695.63,13209557.93000002,0.9564706452412695
1566,guaiuba,695.0,13210252.93000002,0.9565209684316416
1567,pedro osorio,692.4499999999999,13210945.38000002,0.9565711069829699
1568,morro de sao paulo,691.96,13211637.34000002,0.9566212100546387
1569,andorinha,691.1,13212328.44000002,0.956671250855885
1570,catanduvas,690.79,13213019.23000002,0.9567212692108161
1571,divisa nova,689.9,13213709.13000002,0.9567712231231006
1572,cantanhede,689.0,13214398.13000002,0.9568211118686637
1573,guabiruba,688.78,13215086.910000019,0.9568709846845839
1574,ze doca,688.5999999999999,13215775.510000018,0.9569208444671596
1575,rio pardo,687.88,13216463.39000002,0.9569706521163586
1576,mimoso do sul,687.37,13217150.760000018,0.9570204228377485
1577,santa albertina,686.39,13217837.150000019,0.9570701225998197
1578,terra boa,683.79,13218520.940000018,0.9571196341024737
1579,jaiba,683.49,13219204.430000018,0.9571691238828873
1580,araguatins,681.98,13219886.410000019,0.957218504328024
1581,tocantins,681.38,13220567.79000002,0.9572678413286798
1582,paulo frontin,680.9,13221248.69000002,0.9573171435737509
1583,bilac,680.62,13221929.31000002,0.9573664255447307
1584,rio paranaiba,680.27,13222609.580000019,0.9574156821730968
1585,abelardo luz,679.6999999999999,13223289.280000018,0.9574648975292059
1586,cuite,678.89,13223968.170000019,0.957514054235266
1587,peabiru,675.39,13224643.56000002,0.9575629575151875
1588,rio do campo,674.95,13225318.510000018,0.957611828935823
1589,taquarivai,674.89,13225993.400000019,0.9576606960120103
1590,sao ludgero,673.3199999999999,13226666.72000002,0.9577094494084727
1591,balneario rincao,672.0,13227338.72000002,0.9577581072270771
1592,brasilia de minas,671.74,13228010.46000002,0.9578067462197398
1593,alta floresta d'oeste,669.89,13228680.35000002,0.9578552512585864
1594,catigua,668.57,13229348.92000002,0.957903660719575
1595,palmitos,667.9,13230016.82000002,0.95795202166756
1596,martins soares,667.79,13230684.61000002,0.9580003746507234
1597,iaciara,666.99,13231351.60000002,0.9580486697079122
1598,itau,666.8,13232018.40000002,0.9580969510076823
1599,bom jesus do tocantins,666.8,13232685.200000022,0.9581452323074523
1600,muzambinho,665.8,13233351.000000022,0.9581934411997541
1601,caetanopolis,664.5699999999999,13234015.570000023,0.9582415610308701
1602,jaguaribe,663.98,13234679.550000023,0.9582896381415799
1603,ruy barbosa,662.96,13235342.510000024,0.9583376413966721
1604,garrafao do norte,662.89,13236005.400000025,0.9583856395832416
1605,anicuns,661.9300000000001,13236667.330000024,0.9584335682586417
1606,medeiros neto,660.24,13237327.570000025,0.9584813745654205
1607,campina verde,659.48,13237987.050000025,0.9585291258425235
1608,tracunhaem,659.0,13238646.050000025,0.9585768423640418
1609,morada nova de minas,658.89,13239304.940000026,0.9586245509207386
1610,marilac,657.8,13239962.740000026,0.9586721805532952
1611,arcoverde,657.7,13240620.440000026,0.9587198029451048
1612,joao ramalho,656.88,13241277.320000026,0.9587673659627907
1613,cidreira,656.12,13241933.440000026,0.9588148739508006
1614,santa cecilia,655.69,13242589.130000025,0.9588623508035993
1615,livramento de nossa senhora,655.54,13243244.670000024,0.9589098167952776
1616,jequeri,655.0,13243899.670000024,0.9589572436869233
1617,coribe,654.97,13244554.640000025,0.9590046684063449
1618,belem do sao francisco,654.5,13245209.140000025,0.9590520590942565
1619,presidente getulio,654.1800000000001,13245863.320000025,0.9590994266117783
1620,itirucu,653.28,13246516.600000024,0.9591467289625786
1621,grajau,652.79,13247169.390000023,0.9591939958337196
1622,baldim,650.99,13247820.380000023,0.9592411323714178
1623,maioba,648.89,13248469.270000024,0.9592881168534331
1624,jardim,648.65,13249117.920000024,0.959335083957656
1625,acopiara,647.67,13249765.590000024,0.9593819801025599
1626,lagoa formosa,647.5699999999999,13250413.160000024,0.9594288690067172
1627,tres cachoeiras,646.27,13251059.430000024,0.9594756637811658
1628,cunha pora,645.4200000000001,13251704.850000024,0.9595223970092664
1629,terra rica,644.6700000000001,13252349.520000024,0.959569075931766
1630,sao bento do sapucai,644.64,13252994.160000024,0.9596157526820415
1631,carmo de minas,643.96,13253638.120000025,0.9596623801952388
1632,cajuru,643.76,13254281.880000025,0.9597089932269423
1633,arraial d'ajuda,641.97,13254923.850000026,0.9597554766492777
1634,esperantinopolis,640.61,13255564.460000025,0.9598018615974565
1635,salto grande,640.0,13256204.460000025,0.9598482023770798
1636,maristela,639.3199999999999,13256843.780000025,0.9598944939196247
1637,urucui,638.97,13257482.750000026,0.9599407601195558
1638,jequitiba,636.9,13258119.650000026,0.9599868764360278
1639,miranorte,635.9,13258755.550000027,0.9600329203450315
1640,itaperucu,635.84,13259391.390000027,0.9600789599095871
1641,nova europa,634.44,13260025.830000026,0.9601248981036874
1642,jucurutu,632.98,13260658.810000027,0.9601707305828842
1643,conceicao dos ouros,632.78,13261291.590000026,0.9602165485805872
1644,juti,631.79,13261923.380000025,0.9602622948948968
1645,manoel ribas,631.65,13262555.030000025,0.9603080310721609
1646,campo ere,629.6,13263184.630000025,0.9603536188141152
1647,cururupu,629.26,13263813.890000025,0.9603991819375304
1648,euclides da cunha,629.08,13264442.970000025,0.9604447320276013
1649,morro reuter,627.34,13265070.310000025,0.9604901561286776
1650,sapucaia,626.65,13265696.960000025,0.9605355302686008
1651,denise,625.0,13266321.960000025,0.9605807849362017
1652,jardim do serido,623.9,13266945.860000025,0.9606259599555875
1653,alto santo,622.89,13267568.750000026,0.9606710618434305
1654,camapua,621.29,13268190.040000025,0.9607160478793244
1655,sao jose do cedro,620.57,13268810.610000025,0.9607609817818413
1656,belo oriente,620.39,13269431.000000026,0.960805902651014
1657,monte azul,619.9,13270050.900000026,0.9608507880405271
1658,santa cruz das palmeiras,619.49,13270670.390000027,0.9608956437429784
1659,itororo,619.2,13271289.590000026,0.9609404784472638
1660,nova hartz,618.88,13271908.470000027,0.9609852899811596
1661,sao cristovao,618.69,13272527.160000026,0.9610300877576362
1662,mario campos,618.64,13273145.800000027,0.9610748819137396
1663,ribeira do pombal,618.19,13273763.990000026,0.9611196434864822
1664,bofete,617.59,13274381.580000026,0.961164361614744
1665,castelo do piaui,617.5,13274999.080000026,0.9612090732263335
1666,maracacume,617.18,13275616.260000026,0.9612537616675333
1667,aracariguama,616.88,13276233.140000027,0.9612984283864927
1668,campanha,616.78,13276849.920000026,0.9613430878647051
1669,miguel calmon,616.64,13277466.560000027,0.9613877372058722
1670,virginopolis,614.64,13278081.200000027,0.9614322417321028
1671,canapolis,614.45,13278695.650000026,0.9614767325009145
1672,jauru,613.79,13279309.440000026,0.9615211754807972
1673,firminopolis,613.49,13279922.930000026,0.9615655967384394
1674,bataguassu,613.0,13280535.930000026,0.9616099825164224
1675,joao lisboa,612.89,13281148.820000026,0.9616543603295837
1676,nepomuceno,610.94,13281759.760000026,0.9616985969481822
1677,rio do pires,610.8,13282370.560000027,0.9617428234297352
1678,ivai,610.7700000000001,13282981.330000026,0.961787047739064
1679,jaragua,610.67,13283592.000000026,0.961831264807646
1680,graccho cardoso,610.0,13284202.000000026,0.9618754333632245
1681,santo cristo,609.45,13284811.450000025,0.9619195620946953
1682,breves,609.0,13285420.450000025,0.9619636582428055
1683,anitapolis,608.99,13286029.440000026,0.9620077536668411
1684,colina,608.68,13286638.120000025,0.9620518266445615
1685,bela vista de goias,608.66,13287246.780000025,0.9620958981741325
1686,juatuba,607.9,13287854.680000026,0.9621399146740278
1687,lindoia,606.03,13288460.710000025,0.9621837957719576
1688,avelar,606.0,13289066.710000025,0.9622276746976633
1689,lagoinha,605.98,13289672.690000026,0.9622715521752198
1690,guaraciaba do norte,605.15,13290277.840000026,0.9623153695545775
1691,jupi,604.9,13290882.740000026,0.9623591688320684
1692,perdoes,603.88,13291486.620000027,0.9624028942539417
1693,tangua,603.88,13292090.500000028,0.962446619675815
1694,comendador levy gasparian,603.6899999999999,13292694.190000027,0.9624903313402692
1695,ascurra,602.4,13293296.590000028,0.9625339495990897
1696,itambacuri,601.77,13293898.360000027,0.962577522241205
1697,pirai do sul,601.29,13294499.650000026,0.9626210601277356
1698,matias olimpio,600.0,13295099.650000026,0.9626645046086324
1699,centro novo do maranhao,599.98,13295699.630000027,0.9627079476413799
1700,lavrinhas,599.9,13296299.530000027,0.9627513848815299
1701,sao francisco de paula,599.6800000000001,13296899.210000027,0.9627948061920368
1702,canto do buriti,599.5,13297498.710000027,0.9628382144691995
1703,vere,598.39,13298097.100000028,0.9628815423740726
1704,rio pardo de minas,597.69,13298694.790000027,0.9629248195937179
1705,pouso redondo,597.29,13299292.080000026,0.9629680678503759
1706,nhandeara,595.26,13299887.340000026,0.9630111691198735
1707,nova mamore,594.9,13300482.240000026,0.9630542443226827
1708,cachoeira,594.69,13301076.930000026,0.9630973043199236
1709,lavras do sul,593.8,13301670.730000027,0.9631402998745178
1710,fernando prestes,591.48,13302262.210000027,0.9631831274437859
1711,santa monica,590.77,13302852.980000027,0.9632259036037515
1712,pedra preta,589.79,13303442.770000026,0.9632686088043982
1713,paulo de faria,588.5799999999999,13304031.350000026,0.9633112263920086
1714,coronel joao sa,587.99,13304619.340000026,0.9633538012592128
1715,passo de torres,587.99,13305207.330000026,0.9633963761264169
1716,morretes,587.98,13305795.310000027,0.9634389502695465
1717,lagoa dourada,586.78,13306382.090000026,0.9634814375237141
1718,senador pompeu,585.94,13306968.030000025,0.9635238639556085
1719,buriticupu,585.78,13307553.810000025,0.9635662788023079
1720,custodia,584.88,13308138.690000026,0.9636086284822862
1721,raposo,584.7,13308723.390000025,0.9636509651289201
1722,seara,582.87,13309306.260000024,0.9636931692698872
1723,morungaba,582.6899999999999,13309888.950000023,0.9637353603775101
1724,uchoa,582.64,13310471.590000024,0.9637775478647596
1725,marco,582.6,13311054.190000024,0.9638197324557104
1726,teixeiras,582.5799999999999,13311636.770000024,0.9638619155985118
1727,bananal,582.25,13312219.020000024,0.9639040748468487
1728,ubirata,582.1800000000001,13312801.200000023,0.9639462290266628
1729,rio largo,581.13,13313382.330000024,0.9639883071786355
1730,capela,580.9399999999999,13313963.270000024,0.964030371573189
1731,medina,579.19,13314542.460000023,0.9640723092546734
1732,jaqueira,578.99,13315121.450000023,0.9641142324546641
1733,santa cruz de minas,578.89,13315700.340000024,0.964156148413908
1734,araruna,578.86,13316279.200000023,0.9641980622009277
1735,tanque d'arca,578.0,13316857.200000023,0.964239913717525
1736,anta gorda,577.7,13317434.900000023,0.9642817435118818
1737,horizontina,576.54,13318011.440000022,0.9643234893135754
1738,aracoiaba,576.47,13318587.910000023,0.9643652300467463
1739,aguas vermelhas,574.58,13319162.490000023,0.9644068339298025
1740,macaiba,574.4399999999999,13319736.930000022,0.9644484276758131
1741,candelaria,573.39,13320310.320000023,0.9644899453939821
1742,sirinhaem,571.88,13320882.200000023,0.9645313537768743
1743,nova mutum,571.38,13321453.580000024,0.9645727259560323
1744,mateus leme,571.0799999999999,13322024.660000024,0.9646140764129498
1745,bom repouso,570.28,13322594.940000024,0.9646553689438928
1746,sapucai-mirim,569.79,13323164.730000023,0.9646966259951764
1747,sao jeronimo,569.75,13323734.480000023,0.9647378801501613
1748,guaranta,569.29,13324303.770000022,0.9647791009977108
1749,ipiabas,568.87,13324872.640000021,0.9648202914341236
1750,alfredo vasconcelos,567.99,13325440.630000021,0.9648614181519646
1751,timbauba,567.67,13326008.300000021,0.9649025216994157
1752,silva jardim,567.59,13326575.890000021,0.9649436194542693
1753,barra de santo antonio,567.0,13327142.890000021,0.9649846744887168
1754,limoeiro,566.59,13327709.480000021,0.9650256998361023
1755,caninde,565.39,13328274.870000022,0.9650666382945261
1756,jatoba,565.29,13328840.16000002,0.9651075695122029
1757,hidreletrica tucurui,564.78,13329404.94000002,0.965148463802071
1758,porto xavier,564.46,13329969.40000002,0.9651893349215493
1759,padre carvalho,563.0,13330532.40000002,0.9652301003261242
1760,paranapanema,560.45,13331092.85000002,0.9652706810916551
1761,marechal floriano,559.64,13331652.49000002,0.9653112032071369
1762,desterro,559.0,13332211.49000002,0.9653516789818392
1763,nossa senhora das dores,559.0,13332770.49000002,0.9653921547565413
